2019-02-06-10-15;3364.3370;3367.2891;3359.0843;3366.4585;0;0;
2019-02-06-10-30;3366.2918;3370.4983;3366.1845;3368.3378;0;0;
2019-02-06-10-45;3368.2545;3369.4906;3364.7943;3368.2606;0;0;
2019-02-06-11-00;3368.2562;3368.5321;3366.4896;3367.2482;0;0;
2019-02-06-11-15;3367.5023;3368.1343;3366.4255;3367.6981;0;0;
2019-02-06-11-30;3367.8259;3368.8846;3362.8606;3363.6245;0;0;
2019-02-06-11-45;3363.6727;3366.0390;3361.7377;3363.3042;0;0;
2019-02-06-12-00;3363.2910;3370.1961;3357.8290;3369.8514;0;0;
2019-02-06-12-15;3369.8470;3370.8227;3366.3798;3369.1663;0;0;
2019-02-06-12-30;3369.4378;3369.8920;3367.6793;3368.6255;0;0;
2019-02-06-12-45;3368.6061;3369.3989;3367.0380;3368.9865;0;0;
2019-02-06-13-00;3368.7475;3368.8297;3366.0202;3366.2442;0;0;
2019-02-06-13-15;3366.2451;3366.3926;3362.2299;3364.3857;0;0;
2019-02-06-13-30;3364.3901;3365.7348;3364.1085;3364.4228;0;0;
2019-02-06-13-45;3364.4256;3366.3836;3363.9588;3366.0831;0;0;
2019-02-06-14-00;3366.0787;3367.0690;3365.4339;3366.8698;0;0;
2019-02-06-14-15;3366.8655;3368.2463;3363.1738;3363.6170;0;0;
2019-02-06-14-30;3363.6214;3363.7223;3360.6272;3361.3904;0;0;
2019-02-06-14-45;3361.3948;3362.3694;3359.6589;3362.2894;0;0;
2019-02-06-15-00;3362.2850;3362.2894;3354.4312;3355.1975;0;0;
2019-02-06-15-15;3355.1931;3369.2061;3338.9756;3364.8416;0;0;
2019-02-06-15-30;3364.8372;3371.0543;3364.8372;3369.9182;0;0;
2019-02-06-15-45;3369.9139;3371.5265;3367.3477;3371.5222;0;0;
2019-02-06-16-00;3371.5265;3386.0769;3369.0816;3369.0903;0;0;
2019-02-06-16-15;3369.3533;3370.9800;3367.2741;3370.0009;0;0;
2019-02-06-16-30;3370.0053;3370.7468;3369.3786;3370.5057;0;0;
2019-02-06-16-45;3370.6153;3370.9146;3368.3214;3369.8108;0;0;
2019-02-06-17-00;3369.8747;3370.5807;3367.4335;3367.7872;0;0;
2019-02-06-17-15;3367.7916;3368.0398;3365.8607;3366.4347;0;0;
2019-02-06-17-30;3366.3457;3366.6681;3363.8047;3364.4201;0;0;
2019-02-06-17-45;3364.4157;3365.7167;3359.9846;3364.8741;0;0;
2019-02-06-18-00;3364.6434;3365.0463;3357.3171;3358.4303;0;0;
2019-02-06-18-15;3358.5109;3360.7701;3350.2187;3360.7119;0;0;
2019-02-06-18-30;3360.7344;3367.2190;3360.3112;3365.8600;0;0;
2019-02-06-18-45;3366.1273;3369.4550;3365.9434;3368.0786;0;0;
2019-02-06-19-00;3368.0742;3368.1937;3366.2694;3367.1143;0;0;
2019-02-06-19-15;3367.1100;3367.4051;3363.7865;3364.1008;0;0;
2019-02-06-19-30;3363.9229;3364.1155;3359.4611;3360.2441;0;0;
2019-02-06-19-45;3360.2397;3362.4306;3358.9375;3362.4262;0;0;
2019-02-06-20-00;3362.2904;3364.0773;3361.3862;3362.6553;0;0;
2019-02-06-20-15;3362.8832;3363.3234;3361.1243;3362.3713;0;0;
2019-02-06-20-30;3362.3757;3366.4182;3361.3536;3365.0982;0;0;
2019-02-06-20-45;3365.0937;3365.0937;3361.1346;3363.3608;0;0;
2019-02-06-21-00;3363.4804;3365.4169;3363.0870;3364.6396;0;0;
2019-02-06-21-15;3364.6352;3365.2654;3362.1794;3364.2354;0;0;
2019-02-06-21-30;3364.4457;3364.4720;3360.8659;3362.1049;0;0;
2019-02-06-21-45;3362.1005;3367.4310;3361.4915;3366.2390;0;0;
2019-02-06-22-00;3366.1865;3367.4191;3365.6092;3366.3835;0;0;
2019-02-06-22-15;3366.5775;3369.6778;3365.7502;3369.0425;0;0;
2019-02-06-22-30;3369.0469;3372.8689;3368.3792;3371.2229;0;0;
2019-02-06-22-45;3371.2273;3371.2273;3367.7453;3369.1458;0;0;
2019-02-06-23-00;3369.3140;3371.7745;3368.3748;3368.3748;0;0;
2019-02-06-23-15;3368.3918;3369.5141;3368.0409;3368.5571;0;0;
2019-02-06-23-30;3368.7055;3369.4010;3364.4791;3365.2714;0;0;
2019-02-06-23-45;3365.1527;3368.3471;3364.4854;3367.2222;0;0;
2019-02-07-00-00;3366.5827;3366.5827;3362.7657;3364.1269;0;0;
2019-02-07-00-15;3363.9867;3364.2568;3362.4935;3364.2568;0;0;
2019-02-07-00-30;3364.0020;3366.5826;3362.4945;3364.6500;0;0;
2019-02-07-00-45;3364.6458;3365.6087;3363.9583;3365.0255;0;0;
2019-02-07-01-00;3365.0213;3369.1927;3365.0213;3368.0790;0;0;
2019-02-07-01-15;3368.0833;3370.7382;3368.0151;3370.5768;0;0;
2019-02-07-01-30;3370.1638;3371.3024;3369.2751;3371.2175;0;0;
2019-02-07-01-45;3370.8910;3370.8987;3369.8168;3369.9570;0;0;
2019-02-07-02-00;3369.7361;3370.3487;3368.9768;3369.1552;0;0;
2019-02-07-02-15;3369.0448;3369.7844;3368.6279;3369.7279;0;0;
2019-02-07-02-30;3369.7237;3370.8961;3368.6011;3369.3917;0;0;
2019-02-07-02-45;3369.3874;3369.9932;3368.4854;3369.9393;0;0;
2019-02-07-03-00;3370.0391;3370.8089;3369.6255;3369.6778;0;0;
2019-02-07-03-15;3369.6820;3370.3046;3369.1456;3369.6787;0;0;
2019-02-07-03-30;3369.6829;3371.5243;3369.6787;3370.8577;0;0;
2019-02-07-03-45;3370.8534;3373.4733;3370.7674;3373.4733;0;0;
2019-02-07-04-00;3373.4298;3374.9138;3373.0625;3373.8240;0;0;
2019-02-07-04-15;3373.8197;3373.8698;3373.0782;3373.4723;0;0;
2019-02-07-04-30;3373.4681;3373.4732;3371.0591;3372.0129;0;0;
2019-02-07-04-45;3372.0086;3372.1271;3371.0894;3371.2222;0;0;
2019-02-07-05-00;3371.2179;3371.4759;3370.3366;3371.1065;0;0;
2019-02-07-05-15;3371.2892;3372.0665;3369.8139;3370.6920;0;0;
2019-02-07-05-30;3370.3601;3371.0106;3369.9550;3370.1216;0;0;
2019-02-07-05-45;3370.1174;3370.7940;3369.4208;3370.6378;0;0;
2019-02-07-06-00;3370.6335;3373.3280;3369.8478;3373.1921;0;0;
2019-02-07-06-15;3373.0944;3373.6029;3371.5647;3373.1301;0;0;
2019-02-07-06-30;3373.3382;3373.3950;3369.3986;3369.4198;0;0;
2019-02-07-06-45;3369.4156;3370.6311;3367.6341;3370.1970;0;0;
2019-02-07-07-00;3370.2456;3370.4550;3369.2825;3369.8723;0;0;
2019-02-07-07-15;3369.8765;3372.4366;3369.1729;3370.2660;0;0;
2019-02-07-07-30;3370.2958;3373.1441;3369.9899;3371.2430;0;0;
2019-02-07-07-45;3371.2388;3371.7400;3368.8581;3370.1777;0;0;
2019-02-07-08-00;3370.5014;3370.6795;3369.5570;3370.0939;0;0;
2019-02-07-08-15;3370.0982;3370.7560;3369.5128;3369.7342;0;0;
2019-02-07-08-30;3369.7384;3371.1180;3369.3626;3370.6353;0;0;
2019-02-07-08-45;3370.6311;3373.5286;3370.3065;3373.5136;0;0;
2019-02-07-09-00;3373.5178;3375.2735;3372.2194;3374.0616;0;0;
2019-02-07-09-15;3374.0916;3376.7256;3373.7562;3375.8908;0;0;
2019-02-07-09-30;3375.6749;3376.3411;3374.2390;3374.2433;0;0;
2019-02-07-09-45;3374.2460;3375.2982;3374.2460;3375.0543;0;0;
2019-02-07-10-00;3374.8816;3376.5317;3374.4807;3376.5184;0;0;
2019-02-07-10-15;3376.5227;3377.5345;3375.9232;3376.7775;0;0;
2019-02-07-10-30;3376.7732;3381.5693;3375.9144;3376.3315;0;0;
2019-02-07-10-45;3375.9106;3380.2176;3375.9063;3378.9398;0;0;
2019-02-07-11-00;3378.9180;3379.3850;3377.8275;3378.6585;0;0;
2019-02-07-11-15;3378.6628;3379.2101;3375.5905;3375.5905;0;0;
2019-02-07-11-30;3376.0195;3376.4443;3370.6745;3371.3354;0;0;
2019-02-07-11-45;3371.3381;3371.4047;3368.2994;3368.3334;0;0;
2019-02-07-12-00;3368.3291;3368.6010;3363.4827;3367.3362;0;0;
2019-02-07-12-15;3367.0394;3369.6647;3366.8521;3367.1245;0;0;
2019-02-07-12-30;3367.1202;3367.1245;3362.4263;3362.5250;0;0;
2019-02-07-12-45;3362.1772;3362.8167;3360.1063;3362.4096;0;0;
2019-02-07-13-00;3362.4053;3365.1227;3361.6100;3364.9566;0;0;
2019-02-07-13-15;3364.9523;3367.9157;3363.9950;3367.5673;0;0;
2019-02-07-13-30;3367.5120;3370.8996;3367.1267;3368.6978;0;0;
2019-02-07-13-45;3368.7021;3369.2204;3363.8431;3363.9896;0;0;
2019-02-07-14-00;3363.9853;3364.4595;3361.4048;3363.2539;0;0;
2019-02-07-14-15;3362.9274;3363.5229;3361.0657;3362.2941;0;0;
2019-02-07-14-30;3362.2432;3363.1848;3361.4242;3362.6602;0;0;
2019-02-07-14-45;3362.6440;3365.6632;3362.5038;3364.9889;0;0;
2019-02-07-15-00;3364.9931;3365.4843;3364.0664;3364.3258;0;0;
2019-02-07-15-15;3364.0749;3364.6930;3360.8725;3362.0168;0;0;
2019-02-07-15-30;3362.0195;3364.1451;3361.9615;3363.2955;0;0;
2019-02-07-15-45;3363.5032;3364.6112;3362.8176;3364.4247;0;0;
2019-02-07-16-00;3364.3907;3366.6036;3364.1493;3365.2927;0;0;
2019-02-07-16-15;3365.2884;3366.1874;3364.2381;3364.8078;0;0;
2019-02-07-16-30;3364.8121;3365.5958;3362.5951;3362.9065;0;0;
2019-02-07-16-45;3363.2080;3363.8537;3362.0289;3362.0831;0;0;
2019-02-07-17-00;3362.0788;3362.4531;3354.0084;3358.6381;0;0;
2019-02-07-17-15;3358.5946;3360.8215;3357.4590;3359.8011;0;0;
2019-02-07-17-30;3359.7969;3363.4570;3359.7969;3361.2880;0;0;
2019-02-07-17-45;3361.2922;3361.8012;3359.5665;3360.7605;0;0;
2019-02-07-18-00;3360.7563;3361.0106;3359.3430;3360.6583;0;0;
2019-02-07-18-15;3360.6625;3362.8503;3360.4440;3361.9214;0;0;
2019-02-07-18-30;3361.9241;3362.9056;3360.8569;3362.2461;0;0;
2019-02-07-18-45;3362.7133;3362.7133;3358.8579;3359.9371;0;0;
2019-02-07-19-00;3360.1283;3360.6475;3357.7092;3358.6355;0;0;
2019-02-07-19-15;3358.6313;3359.3666;3357.4434;3359.1081;0;0;
2019-02-07-19-30;3359.1038;3359.9054;3355.7277;3358.7833;0;0;
2019-02-07-19-45;3358.7791;3359.6367;3358.0904;3358.6072;0;0;
2019-02-07-20-00;3358.8961;3358.8961;3352.5057;3355.1192;0;0;
2019-02-07-20-15;3355.1235;3357.9365;3353.6316;3356.1072;0;0;
2019-02-07-20-30;3356.1029;3358.3773;3355.9125;3358.3665;0;0;
2019-02-07-20-45;3358.3623;3360.4566;3356.6892;3360.4052;0;0;
2019-02-07-21-00;3360.7048;3360.8140;3357.4811;3358.2749;0;0;
2019-02-07-21-15;3358.2791;3362.9012;3358.1342;3362.9012;0;0;
2019-02-07-21-30;3362.8969;3362.8969;3359.6010;3360.5639;0;0;
2019-02-07-21-45;3360.5648;3360.9152;3358.8677;3359.5919;0;0;
2019-02-07-22-00;3359.3880;3360.4243;3357.9857;3360.0397;0;0;
2019-02-07-22-15;3360.2054;3361.9745;3359.8571;3361.5031;0;0;
2019-02-07-22-30;3361.6093;3363.5125;3360.2849;3362.7247;0;0;
2019-02-07-22-45;3363.5368;3364.6217;3363.0055;3363.5090;0;0;
2019-02-07-23-00;3363.4491;3363.5454;3361.9246;3362.0226;0;0;
2019-02-07-23-15;3362.0276;3362.3695;3361.1957;3361.8236;0;0;
2019-02-07-23-30;3361.8287;3361.8287;3357.9655;3357.9655;0;0;
2019-02-07-23-45;3357.9706;3358.8225;3356.3615;3358.8225;0;0;
2019-02-08-00-00;3358.8174;3359.3200;3357.6635;3359.0805;0;0;
2019-02-08-00-15;3359.0755;3359.9039;3357.9351;3358.2245;0;0;
2019-02-08-00-30;3358.2061;3358.4605;3356.8791;3357.4166;0;0;
2019-02-08-00-45;3357.4666;3358.6311;3356.9240;3358.3029;0;0;
2019-02-08-01-00;3358.2727;3359.1088;3357.8288;3358.9671;0;0;
2019-02-08-01-15;3358.9722;3358.9722;3357.3034;3357.9425;0;0;
2019-02-08-01-30;3357.9241;3357.9241;3356.3884;3356.6499;0;0;
2019-02-08-01-45;3356.6449;3357.1904;3355.6500;3355.9157;0;0;
2019-02-08-02-00;3355.9107;3356.5916;3354.1871;3355.5043;0;0;
2019-02-08-02-15;3355.4993;3356.0709;3343.8486;3344.6371;0;0;
2019-02-08-02-30;3344.6421;3355.8191;3344.5894;3355.3998;0;0;
2019-02-08-02-45;3354.4822;3358.9415;3354.3874;3354.3874;0;0;
2019-02-08-03-00;3354.3925;3355.9197;3354.2852;3355.1743;0;0;
2019-02-08-03-15;3355.1693;3357.0813;3354.9703;3356.6992;0;0;
2019-02-08-03-30;3356.7359;3362.1405;3356.7335;3360.8932;0;0;
2019-02-08-03-45;3360.8882;3361.2672;3360.4569;3360.9353;0;0;
2019-02-08-04-00;3361.1311;3361.1311;3358.2730;3358.6056;0;0;
2019-02-08-04-15;3359.1328;3359.9177;3358.1446;3359.6077;0;0;
2019-02-08-04-30;3359.6027;3360.2643;3358.2223;3359.8954;0;0;
2019-02-08-04-45;3359.7146;3360.1715;3358.6647;3358.6698;0;0;
2019-02-08-05-00;3358.6647;3362.9015;3358.5864;3362.7172;0;0;
2019-02-08-05-15;3362.7222;3365.5132;3361.4472;3364.8795;0;0;
2019-02-08-05-30;3364.0241;3366.0430;3364.0241;3365.8122;0;0;
2019-02-08-05-45;3365.8072;3366.5000;3365.3848;3365.9223;0;0;
2019-02-08-06-00;3366.0110;3366.3548;3365.1188;3365.3094;0;0;
2019-02-08-06-15;3365.1236;3365.5972;3364.5181;3364.7706;0;0;
2019-02-08-06-30;3364.7656;3365.1259;3363.8549;3365.1259;0;0;
2019-02-08-06-45;3365.1209;3367.0377;3365.1209;3366.5102;0;0;
2019-02-08-07-00;3366.4264;3366.5783;3358.1257;3358.4721;0;0;
2019-02-08-07-15;3358.4771;3359.2814;3354.4318;3357.1098;0;0;
2019-02-08-07-30;3356.1658;3357.5025;3355.3446;3356.7418;0;0;
2019-02-08-07-45;3356.4807;3356.8047;3355.1536;3355.5779;0;0;
2019-02-08-08-00;3355.5829;3360.2063;3355.5805;3360.0436;0;0;
2019-02-08-08-15;3359.7729;3361.6202;3359.7729;3360.3535;0;0;
2019-02-08-08-30;3360.3485;3361.7389;3360.1321;3361.0031;0;0;
2019-02-08-08-45;3361.0231;3379.4875;3360.3694;3366.0207;0;0;
2019-02-08-09-00;3366.1645;3391.7311;3366.1645;3390.8933;0;0;
2019-02-08-09-15;3390.8983;3400.2013;3387.0942;3388.5732;0;0;
2019-02-08-09-30;3388.7194;3388.9553;3383.2350;3388.2196;0;0;
2019-02-08-09-45;3388.3501;3388.5221;3382.0026;3382.7882;0;0;
2019-02-08-10-00;3382.7331;3386.8394;3382.7331;3385.5191;0;0;
2019-02-08-10-15;3385.5374;3388.8119;3383.1712;3388.8119;0;0;
2019-02-08-10-30;3388.3375;3390.8809;3382.4601;3387.5973;0;0;
2019-02-08-10-45;3387.6108;3391.1801;3387.5343;3387.9021;0;0;
2019-02-08-11-00;3387.8971;3391.1665;3387.8284;3389.4808;0;0;
2019-02-08-11-15;3389.4991;3395.8521;3389.3647;3393.0088;0;0;
2019-02-08-11-30;3393.0037;3393.0037;3388.0171;3388.6978;0;0;
2019-02-08-11-45;3388.6928;3392.3068;3388.6928;3392.2643;0;0;
2019-02-08-12-00;3392.2593;3407.3781;3392.1874;3393.6022;0;0;
2019-02-08-12-15;3393.5971;3396.4971;3388.8778;3391.5220;0;0;
2019-02-08-12-30;3390.9853;3392.9025;3390.3588;3392.9025;0;0;
2019-02-08-12-45;3392.7372;3396.6914;3392.1846;3394.4525;0;0;
2019-02-08-13-00;3394.6754;3395.9970;3394.0929;3395.3070;0;0;
2019-02-08-13-15;3395.3020;3395.8032;3394.6201;3394.7641;0;0;
2019-02-08-13-30;3394.7521;3398.2874;3394.0034;3396.5152;0;0;
2019-02-08-13-45;3396.3796;3403.4612;3396.3796;3400.8645;0;0;
2019-02-08-14-00;3400.8594;3417.9512;3400.4593;3410.7032;0;0;
2019-02-08-14-15;3410.7183;3411.3355;3410.3682;3410.5403;0;0;
2019-02-08-14-30;3410.5352;3410.7120;3404.1750;3406.4706;0;0;
2019-02-08-14-45;3406.6550;3413.5786;3405.6885;3412.2870;0;0;
2019-02-08-15-00;3412.3422;3412.9954;3410.0768;3410.7207;0;0;
2019-02-08-15-15;3410.6105;3418.6212;3410.3926;3413.8008;0;0;
2019-02-08-15-30;3413.8059;3454.7053;3413.8059;3436.1257;0;0;
2019-02-08-15-45;3436.1206;3453.2526;3430.7481;3452.0677;0;0;
2019-02-08-16-00;3452.0701;3459.3415;3441.2126;3442.2291;0;0;
2019-02-08-16-15;3442.1931;3447.1157;3440.9396;3446.1934;0;0;
2019-02-08-16-30;3446.7457;3482.8808;3446.6402;3479.5881;0;0;
2019-02-08-16-45;3479.5831;3707.8654;3479.2065;3662.5487;0;0;
2019-02-08-17-00;3662.5437;3665.2879;3632.2166;3652.0830;0;0;
2019-02-08-17-15;3652.0479;3652.5910;3612.6858;3612.6909;0;0;
2019-02-08-17-30;3612.3961;3621.1275;3611.5786;3615.7472;0;0;
2019-02-08-17-45;3615.7448;3634.7255;3614.4264;3631.9712;0;0;
2019-02-08-18-00;3631.9662;3640.1298;3623.0349;3625.9157;0;0;
2019-02-08-18-15;3625.9107;3626.0088;3617.1058;3620.9379;0;0;
2019-02-08-18-30;3620.9329;3626.9551;3619.6507;3619.9128;0;0;
2019-02-08-18-45;3619.9078;3626.9254;3616.7398;3622.0676;0;0;
2019-02-08-19-00;3622.0542;3633.7804;3620.5633;3628.0538;0;0;
2019-02-08-19-15;3628.0488;3632.3643;3625.1027;3627.1652;0;0;
2019-02-08-19-30;3627.2355;3633.8407;3624.3006;3633.0082;0;0;
2019-02-08-19-45;3633.1890;3635.5801;3628.9263;3635.5801;0;0;
2019-02-08-20-00;3635.6208;3635.6786;3628.3758;3629.6827;0;0;
2019-02-08-20-15;3629.6777;3629.6827;3627.8128;3629.5045;0;0;
2019-02-08-20-30;3629.4994;3631.0977;3628.5820;3629.3413;0;0;
2019-02-08-20-45;3629.3465;3630.2337;3622.9895;3624.3613;0;0;
2019-02-08-21-00;3624.4703;3626.4402;3622.7727;3623.0795;0;0;
2019-02-08-21-15;3623.0388;3623.0740;3610.2194;3610.2194;0;0;
2019-02-08-21-30;3610.5708;3610.5708;3578.7182;3604.2209;0;0;
2019-02-08-21-45;3604.2259;3606.2150;3594.5653;3595.2632;0;0;
2019-02-08-22-00;3595.5946;3604.6460;3594.5552;3597.2759;0;0;
2019-02-08-22-15;3597.2737;3601.7417;3596.6052;3599.5354;0;0;
2019-02-08-22-30;3599.5304;3599.5666;3596.3600;3596.6520;0;0;
2019-02-08-22-45;3596.6469;3597.4545;3590.9911;3592.9346;0;0;
2019-02-08-23-00;3592.9801;3597.2342;3592.1358;3597.0030;0;0;
2019-02-08-23-15;3596.9994;3607.7418;3596.9129;3606.9301;0;0;
2019-02-08-23-30;3606.9264;3610.9110;3606.9151;3610.9073;0;0;
2019-02-08-23-45;3610.9110;3626.1207;3610.3333;3622.2432;0;0;
2019-02-09-00-00;3622.2468;3630.1940;3618.4104;3618.4104;0;0;
2019-02-09-00-15;3618.4178;3619.8319;3609.9140;3618.3352;0;0;
2019-02-09-00-30;3618.3140;3618.8362;3614.3602;3615.0736;0;0;
2019-02-09-00-45;3615.1103;3621.0920;3610.8791;3620.9061;0;0;
2019-02-09-01-00;3620.9024;3620.9061;3613.9356;3614.9219;0;0;
2019-02-09-01-15;3614.8852;3615.1631;3611.5426;3613.2115;0;0;
2019-02-09-01-30;3613.0976;3614.0523;3611.5716;3611.6083;0;0;
2019-02-09-01-45;3611.5753;3612.9587;3609.5536;3612.4595;0;0;
2019-02-09-02-00;3612.4558;3615.8826;3612.0647;3613.3887;0;0;
2019-02-09-02-15;3613.3923;3613.4688;3602.2660;3602.2733;0;0;
2019-02-09-02-30;3602.2550;3612.5409;3602.0750;3612.5409;0;0;
2019-02-09-02-45;3612.3754;3612.3754;3607.4780;3611.0799;0;0;
2019-02-09-03-00;3610.9623;3613.3805;3609.9524;3611.4094;0;0;
2019-02-09-03-15;3611.2228;3612.0776;3604.3115;3604.9941;0;0;
2019-02-09-03-30;3604.9977;3607.4884;3601.4575;3605.4705;0;0;
2019-02-09-03-45;3605.4816;3609.5017;3604.6125;3608.6203;0;0;
2019-02-09-04-00;3608.6166;3610.2774;3606.0605;3610.2701;0;0;
2019-02-09-04-15;3610.5319;3613.5023;3610.5319;3612.1276;0;0;
2019-02-09-04-30;3612.2636;3613.9391;3611.3782;3613.5009;0;0;
2019-02-09-04-45;3613.4973;3613.8099;3609.9866;3613.0288;0;0;
2019-02-09-05-00;3612.9774;3613.0615;3610.9354;3611.4990;0;0;
2019-02-09-05-15;3611.4659;3612.1760;3608.7508;3609.6194;0;0;
2019-02-09-05-30;3609.5495;3611.9945;3609.4393;3611.3156;0;0;
2019-02-09-05-45;3611.3120;3612.1947;3609.2284;3609.2284;0;0;
2019-02-09-06-00;3609.2321;3611.0398;3608.3866;3609.1614;0;0;
2019-02-09-06-15;3609.1650;3610.3291;3607.8931;3607.9874;0;0;
2019-02-09-06-30;3607.9604;3611.3435;3607.9537;3609.5124;0;0;
2019-02-09-06-45;3609.3650;3610.2822;3607.6921;3609.3915;0;0;
2019-02-09-07-00;3609.3878;3611.0439;3608.9984;3609.9637;0;0;
2019-02-09-07-15;3610.4271;3612.9945;3609.3516;3612.6485;0;0;
2019-02-09-07-30;3612.9133;3616.5508;3610.7390;3616.0082;0;0;
2019-02-09-07-45;3616.0118;3623.7071;3614.4423;3620.7768;0;0;
2019-02-09-08-00;3620.4607;3659.8111;3620.4607;3635.9307;0;0;
2019-02-09-08-15;3635.9270;3637.2546;3626.0254;3634.0136;0;0;
2019-02-09-08-30;3633.9924;3637.4774;3621.7499;3625.7891;0;0;
2019-02-09-08-45;3626.1530;3626.1989;3616.2271;3622.8681;0;0;
2019-02-09-09-00;3622.7211;3624.5917;3615.0056;3619.4844;0;0;
2019-02-09-09-15;3619.7191;3629.5911;3619.7191;3624.6215;0;0;
2019-02-09-09-30;3624.6252;3628.2711;3624.5766;3625.9056;0;0;
2019-02-09-09-45;3625.9019;3626.1915;3623.3730;3624.9732;0;0;
2019-02-09-10-00;3624.9695;3628.6094;3624.9322;3628.3363;0;0;
2019-02-09-10-15;3628.3399;3633.8359;3627.8276;3631.7529;0;0;
2019-02-09-10-30;3631.5802;3632.9906;3625.9622;3628.3706;0;0;
2019-02-09-10-45;3628.4131;3629.7201;3624.2283;3625.4359;0;0;
2019-02-09-11-00;3625.8108;3627.9807;3623.9387;3627.3055;0;0;
2019-02-09-11-15;3626.8805;3626.8805;3621.9781;3622.3111;0;0;
2019-02-09-11-30;3622.1305;3622.7058;3621.8843;3622.3583;0;0;
2019-02-09-11-45;3622.3012;3626.1497;3622.0842;3624.3156;0;0;
2019-02-09-12-00;3624.3119;3626.0153;3617.9347;3620.1047;0;0;
2019-02-09-12-15;3620.2444;3620.7596;3617.9985;3617.9985;0;0;
2019-02-09-12-30;3618.9794;3620.0488;3605.4307;3612.7749;0;0;
2019-02-09-12-45;3612.7713;3614.4188;3612.0009;3614.2443;0;0;
2019-02-09-13-00;3614.2413;3616.8962;3613.8588;3616.7688;0;0;
2019-02-09-13-15;3616.7651;3618.2994;3616.7651;3617.7414;0;0;
2019-02-09-13-30;3617.7451;3629.4385;3616.5615;3629.1161;0;0;
2019-02-09-13-45;3629.1612;3630.7964;3620.0002;3623.8330;0;0;
2019-02-09-14-00;3623.8293;3626.7459;3621.3147;3625.7306;0;0;
2019-02-09-14-15;3625.7343;3637.5985;3620.4053;3620.4053;0;0;
2019-02-09-14-30;3620.2472;3620.2472;3612.3057;3617.2124;0;0;
2019-02-09-14-45;3617.2087;3619.8277;3615.7984;3619.1617;0;0;
2019-02-09-15-00;3619.1581;3620.8795;3612.1532;3613.5130;0;0;
2019-02-09-15-15;3613.9805;3615.8972;3608.7935;3610.7101;0;0;
2019-02-09-15-30;3610.7138;3610.9748;3607.1528;3609.5382;0;0;
2019-02-09-15-45;3609.7799;3610.9209;3603.4714;3605.2595;0;0;
2019-02-09-16-00;3605.2632;3608.6507;3595.4422;3605.7273;0;0;
2019-02-09-16-15;3605.7236;3611.3842;3605.0685;3609.3344;0;0;
2019-02-09-16-30;3609.3307;3612.1886;3607.8352;3611.3885;0;0;
2019-02-09-16-45;3611.3922;3612.6059;3606.5893;3607.3934;0;0;
2019-02-09-17-00;3607.3603;3607.5669;3604.7444;3605.6724;0;0;
2019-02-09-17-15;3605.6761;3608.0623;3602.3343;3603.8992;0;0;
2019-02-09-17-30;3603.8955;3603.8992;3601.8098;3602.6538;0;0;
2019-02-09-17-45;3602.3168;3604.1184;3601.7103;3603.6796;0;0;
2019-02-09-18-00;3603.6760;3607.4308;3603.6031;3605.2947;0;0;
2019-02-09-18-15;3605.2309;3605.8389;3600.3461;3601.1990;0;0;
2019-02-09-18-30;3601.1953;3606.6926;3601.0672;3606.1330;0;0;
2019-02-09-18-45;3606.1293;3606.7903;3604.9311;3605.2073;0;0;
2019-02-09-19-00;3604.9455;3607.6819;3604.6693;3606.9223;0;0;
2019-02-09-19-15;3606.9260;3612.7799;3606.9223;3610.1102;0;0;
2019-02-09-19-30;3610.1065;3612.7880;3609.9615;3611.4475;0;0;
2019-02-09-19-45;3611.4512;3612.6611;3611.0987;3612.1285;0;0;
2019-02-09-20-00;3612.1248;3613.0897;3610.7417;3611.0653;0;0;
2019-02-09-20-15;3611.2368;3612.9819;3611.1056;3612.8988;0;0;
2019-02-09-20-30;3612.9349;3614.3822;3612.9349;3614.2374;0;0;
2019-02-09-20-45;3614.2337;3614.8514;3611.5766;3613.6639;0;0;
2019-02-09-21-00;3613.3630;3614.4322;3612.6585;3614.3467;0;0;
2019-02-09-21-15;3614.3430;3616.6913;3613.9094;3615.6824;0;0;
2019-02-09-21-30;3615.5974;3618.6102;3615.5974;3618.5039;0;0;
2019-02-09-21-45;3618.5252;3621.6535;3618.5215;3621.0182;0;0;
2019-02-09-22-00;3621.0145;3621.8054;3612.9057;3620.2091;0;0;
2019-02-09-22-15;3620.1833;3622.2619;3618.9530;3621.1225;0;0;
2019-02-09-22-30;3621.0490;3622.5928;3619.8643;3621.3147;0;0;
2019-02-09-22-45;3621.3110;3621.7785;3618.6251;3619.8907;0;0;
2019-02-09-23-00;3619.0392;3619.6951;3616.5455;3617.6648;0;0;
2019-02-09-23-15;3617.5129;3618.1893;3616.2095;3616.9204;0;0;
2019-02-09-23-30;3617.1697;3622.3626;3616.8098;3621.9697;0;0;
2019-02-09-23-45;3621.9734;3627.3009;3621.8732;3623.9753;0;0;
2019-02-10-00-00;3624.0089;3629.5488;3624.0089;3628.9923;0;0;
2019-02-10-00-15;3629.0315;3630.3464;3627.5919;3628.9623;0;0;
2019-02-10-00-30;3628.9659;3629.7225;3623.4189;3623.7642;0;0;
2019-02-10-00-45;3623.7606;3625.5809;3617.9597;3618.0873;0;0;
2019-02-10-01-00;3618.0397;3618.2449;3615.0989;3616.2396;0;0;
2019-02-10-01-15;3616.5876;3617.1163;3615.0524;3617.0624;0;0;
2019-02-10-01-30;3617.0587;3620.6625;3616.7043;3619.9959;0;0;
